FILO,CLASSE,ORDEM,FAMÍLIA,ESPÉCIES,Sigla,,PrnB,PrnC,PrnD
,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas chlororaphis,GM,WP_045882839.1/WP_053261392.1/WP_123412574.1/WP_087090722.1/WP_114761077.1/WP_123572791.1/WP_009044093.1/AZE24146.1/AAD46360.1/WP_038633277.1/WP_023965952.1/WP_103331504.1/WP_124352286.1/WP_053269315.1/WP_124315205.1/ARH52655.1/WP_041990059.1/WP_038578953.1/WP_096374325.1/WP_081361441.1/WP_016704022.1/WP_124311451.1/WP_124299522.1/WP_124301792.1/WP_124334866.1/WP_135006725.1/WP_009049525.1/WP_028682306.1/ADZ24789.1/WP_124338412.1/WP_124321121.1/AZG04468.1,WP_087090724.1/WP_053261391.1/WP_028682307.1/WP_124321120.1/WP_016704023.1/WP_124352287.1/WP_009044092.1/WP_124303996.1/WP_092420041.1/WP_124313829.1/WP_062826014.1/WP_023965950.1/WP_038633275.1/WP_053269314.1/WP_009049524.1/WP_045882841.1/WP_124299521.1/WP_041990061.1/WP_081361442.1/ARH52656.1/WP_124334865.1/WP_038578954.1/WP_124311450.1/WP_096374324.1/WP_124308633.1/AZE24145.1/AZE17951.1/WP_051519210.1,WP_124311449.1/WP_114761078.1/WP_009049523.1/WP_124334864.1/WP_038578956.1/WP_124303995.1/WP_009044091.1/WP_124321119.1/WP_038633273.1/WP_123572790.1/WP_087090726.1/WP_124313828.1/WP_062826013.1/WP_023965948.1/ARH52657.1/ABW69176.1/WP_028682308.1/WP_124352288.1/WP_045882843.1/AZD61459.1/AGF39211.1/AZE24144.1/WP_025810126.1/WP_047736109.1/WP_123329388.1/WP_038360109.1/WP_045886175.1/WP_028683767.1/WP_075117508.1/WP_110175398.1/WP_124310213.1/WP_114760254.1/WP_016704458.1/WP_009046617.1/WP_097305907.1/WP_124337589.1/WP_101281699.1/WP_124333893.1/WP_124312683.1/WP_124335978.1/WP_124298346.1/WP_081362887.1/WP_096372876.1/WP_124307502.1/WP_038630418.1/WP_053268072.1/WP_124301063.1/WP_063427922.1/WP_053277133.1/WP_009041839.1/WP_123412262.1/WP_124323343.1/WP_038582678.1/WP_087089797.1/WP_124318847.1/WP_123362273.1/WP_025808162.1/WP_007925815.1/AZD58495.1/WP_123573337.1/WP_062823893.1/WP_124349223.1/WP_023970146.1/WP_123330985.1/WP_124324388.1/WP_063430835.1/WP_025808873.1/WP_106697537.1/WP_097303569.1/WP_124304929.1/WP_053279184.1/WP_123333142.1/WP_023965273.1/WP_124351144.1/WP_101282491.1/WP_124301603.1/WP_009049075.1/WP_124340194.1/WP_124308606.1/WP_053261265.1/WP_016705251.1/WP_038632521.1/WP_124355747.1/WP_028684009.1/WP_053269074.1/WP_041983757.1/WP_096374301.1/WP_087090938.1/WP_081361473.1/WP_124334840.1/WP_124299492.1/WP_123412683.1/WP_124336688.1/WP_038578976.1/WP_123572701.1/WP_062825903.1/WP_123362863.1,WP_124334863.1/WP_124299520.1/WP_016704024.1/WP_028682309.1/WP_038578957.1/WP_124315204.1/WP_038633271.1/WP_124355145.1/WP_096374323.1/WP_135006724.1/WP_124311448.1/WP_041990063.1/WP_009049522.1/WP_124345071.1/WP_124313827.1/WP_101282712.1/ARH52658.1/WP_023965946.1/WP_124321118.1/WP_087090728.1/WP_085530714.1/WP_053261389.1/WP_092420034.1/WP_009044090.1/WP_123412575.1/WP_124352289.1/WP_045882845.1/AZD61459.1/AZD55385.1/AKA24261.1/AGL91172.1/AKU37326.1/WP_123335638.1/WP_038361415.1/WP_123327904.1/WP_123333150.1/WP_124314016.1/WP_041990181.1/AZD60488.1/WP_124302789.1/WP_124336493.1/WP_124308354.1/WP_096373935.1/WP_124299186.1/WP_025809366.1/WP_124334616.1/WP_124304838.1/WP_053278735.1/WP_028682348.1/WP_038631886.1/WP_081361840.1/WP_053268830.1/WP_124311006.1/WP_124303804.1/WP_124338155.1/WP_124320543.1/WP_016704524.1/WP_124354909.1/WP_009048560.1/WP_023969039.1/WP_124340024.1/WP_124373812.1/WP_045883730.1/WP_063430053.1/WP_009043478.1/WP_106697221.1/WP_124348582.1/WP_123362428.1/WP_087087800.1/WP_062825566.1/WP_123333576.1/WP_123574285.1/WP_123411980.1/WP_053260805.1/WP_114761825.1/WP_042731823.1/WP_038579679.1/WP_101282294.1/WP_124350699.1/WP_124323049.1/AZE16938.1/WP_124340156.1/WP_025804373.1/AZE17369.1/WP_028683942.1/WP_009048988.1/WP_016702936.1/WP_041983886.1/WP_075122333.1/WP_007928484.1/WP_114761234.1/WP_123363648.1/EIM17039.1/WP_050999739.1/WP_124320380.1/AZE48403.1/WP_124320379.1/WP_101282460.1/WP_081361822.1
,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas citronellolis SJTE-3,GM,A,A,ANI15448.1/ANI16142.1/ANI15419.1/ANI18118.1/ANI14252.1/ANI15834.1/ANI12862.1/ANI17946.1/ANI15265.1/ANI13038.1,ANI17723.1/ANI15039.1/ANI15486.1/ANI15947.1/ANI15037.1/ANI17508.1
,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas fluorescens F113,GM,A,A,WP_014336206.1/WP_014337594.1/WP_014337581.1WP_014336536.1/WP_014338879.1/WP_014336266.1/WP_014337752.1/WP_014338798.1/WP_014340848.1/WP_014337890.1/WP_014340588.1/WP_014339478.1/WP_041475948.1/WP_014336897.1/WP_014340608.1,WP_014338258.1/WP_014338051.1/WP_014337336.1/WP_014337628.1
,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas fulva 12-X,GM,A,A,WP_013789579.1/WP_013789819.1/WP_013790378.1/WP_013790115.1/WP_013791809.1/WP_013789622.1/WP_013790910.1/WP_081470775.1/AEF24100.1/WP_013791465.1/WP_013791081.1/WP_013793493.1/WP_013793440.1/WP_013793241.1/WP_013790513.1/WP_013789683.1,WP_013793127.1/WP_013791125.1
,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas mendocina ymp,GM,A,A,WP_003243649.1/WP_003242341.1/WP_012018881.1/WP_012019551.1/WP_011920822.1/WP_011920603.1/WP_012018678.1,WP_012018511.1
,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas monteilii USDA-ARS-USMARC-56711,GM,A,A,AMA47382.1/AMA47360.1/AMA44196.1/AMA45388.1/AMA45354.1/AMA47591.1/AMA47208.1/AMA46420.1/AMA47733.1,AMA47611.1
,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas protegens CHA0,GM,WP_011061881.1,WP_015636042.1,WP_011061883.1/WP_011061076.1/WP_011061079.1/WP_015633880.1/WP_015634091.1/WP_015637392.1/WP_015635083.1/VAV68136.1/WP_011060139.1/WP_015635217.1/WP_015636040.1/WP_015633921.1/WP_011063415.1/WP_015637428.1/WP_011064209.1,WP_011061884.1/WP_015637516.1/WP_015635937.1/WP_015634753.1/WP_015634055.1
,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas protegens Pf-5,GM,AAY92870.1/ANF06962.1,AAY92871.1,AAY92872.1/6BZZ_C/AAD24882.1/6BZA_A/6BZT_A/5DBJ_A/AAD24884.1/ANF06961.1/AAY95876.2,AAY92873.1/AAY95326.1/AAY92738.1
,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas psychrotolerans PRS08-11306,GM,A,A,APQ11990.1/APQ12358.1/APQ14456.1/APQ12915.1/APQ10287.1/APQ10063.1/APQ11258.1,APQ14143.1/APQ10161.1
,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas putida KT2440,GM,A,A,WP_010953222.1/WP_010955159.1/WP_010955528.1/WP_010954959.1/WP_010955142.1/WP_010952718.1/WP_010955659.1/WP_010955780.1/WP_010954022.1/WP_010953527.1/WP_010951423.1/BAV30623.1/WP_010955510.1/WP_010954822.1,WP_010954097.1/WP_010954571.1/NP_758548.1/NP_758565.1/BAV28409.1/WP_003253228.1/WP_010951677.1
,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas resinovorans NBRC 106553,GM,A,A,WP_016490147.1/WP_016495077.1/WP_016492544.1/WP_016493648.1/WP_016490443.1/WP_016493248.1/WP_016492867.1/WP_016490008.1/WP_016492997.1/WP_016495365.1/WP_016495296.1,WP_016492556.1/WP_016492486.1/WP_016491158.1/WP_016494998.1/WP_016492764.1/WP_016492509.1/WP_016492481.1/WP_016491501.1/WP_081663941.1/WP_016492330.1/WP_011077861.1/BAN51411.1/WP_016491432.1/WP_016493319.1/WP_016490374.1/WP_016494419.1/
,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas rhizosphaerae DSM 16299,GM,A,A,WP_043189113.1/WP_084139741.1/WP_043192759.1/AIS17288.1/AIS18693.1/WP_084139821.1/WP_043190665.1,WP_043188166.1/WP_052393507.1/AIS17187.1
,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas stutzeri 28a24,GM,A,A,AHL74044.1/AHL77049.1/AHL76287.1/AHL75948.1/AHL73956.1/AHL73954.1/AHL76215.1/AHL73633.1/AHL75923.1/AHL73922.1/AHL77292.1,AHL74358.1/AHL74362.1
,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas stutzeri CGMCC 1.1803,GM,A,A,WP_133456674.1/AEJ05869.1/WP_133455360.1/AEJ07242.1/AEJ03800.1/WP_133456641.1/WP_133456522.1/AEJ05731.1/WP_133455508.1/AEJ06211.1,AEJ05588.1
,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas syringae pv. syringae B728a,GM,A,A,WP_011266394.1/WP_011267635.1/WP_011268306.1/WP_011268410.1/WP_011266476.1/WP_011266455.1/WP_003406170.1/WP_003403947.1/WP_003401418.1/Q9F5X1.1/WP_011266320.1/WP_011267598.1,WP_003401095.1
,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas syringae pv. tomato str. DC3000,GM,A,A,WP_011105315.1/WP_005762732.1/WP_005771178.1/WP_011105257.1/WP_005762954.1/WP_007243881.1/WP_005769533.1/WP_011105594.1/WP_011105378.1/WP_011105298.1,WP_011104216.1/WP_005764325.1
,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas sp. GM17,GM,WP_007924804.1,WP_007924803.1,WP_007924802.1/WP_007925815.1/WP_007925518.1,WP_007924801.1/WP_007932041.1/WP_007928484.1
,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas sp. MRSN12121,GM,WP_044463359.1,WP_044463358.1,WP_044463357.1/WP_044460793.1,WP_044463356.1/WP_044462706.1
,Gammaproteobacteria,Thiotrichales,Francisellaceae,Francisella halioticida DSM 23729,GM,A,A,WP_088773342.1/WP_088771998.1/WP_088772179.1/WP_088772238.1,A
,Gammaproteobacteria,Thiotrichales,Francisellaceae,Francisella persica ATCC VR-331,GM,A,A,WP_064460732.1/WP_064461243.1/WP_064461688.1/WP_064460922.1,A
,Gammaproteobacteria,Thiotrichales,Francisellaceae,Francisella philomiragia subsp. philomiragia ATCC 25017,GM,A,A,WP_012280480.1/WP_012280489.1,ABZ87079.1
,Gammaproteobacteria,Thiotrichales,Francisellaceae,Francisella tularensis subsp. tularensis SCHU S4,GM,A,A,WP_003022339.1/WP_003021460.1,EZK39284.1
,Gammaproteobacteria,Thiotrichales,Piscirickettsiaceae,Hydrogenovibrio crunogenus XCL-2,GM,A,A,WP_011371290.1/WP_011370152.1/WP_011369552.1/WP_011369559.1,A
,Gammaproteobacteria,Thiotrichales,Piscirickettsiaceae,Methylophaga frappieri JAM7,GM,A,A,AFI85694.1/AFJ02386.1/AFI85852.1/AFI83091.1/AFI85693.2,A
,Gammaproteobacteria,Thiotrichales,Piscirickettsiaceae,Methylophaga nitratireducenticrescens JAM1,GM,A,A,WP_014708055.1/AFI85852.1/AFI83091.1/AFI85693.2/,A
,Gammaproteobacteria,Thiotrichales,Piscirickettsiaceae,Piscirickettsia salmonis LF-89 = ATCC VR-1361,GM,A,A,WP_026063581.1/WP_016209999.1/WP_016210009.1/WP_017377762.1/WP_016209346.1/WP_017378479.1/WP_016211219.1,A
,Gammaproteobacteria,Thiotrichales,Piscirickettsiaceae,Thiomicrospira aerophila AL3,GM,A,A,WP_006459060.1/WP_006459672.1/WP_006459800.1,A
,Gammaproteobacteria,Thiotrichales,Piscirickettsiaceae,Thiomicrospira cyclica ALM1,GM,A,A,WP_013835440.1/WP_013834631.1/WP_013834897.1,A
,Gammaproteobacteria,Thiotrichales,Francisellaceae,Allofrancisella guangzhouensis 08HL01032,GM,A,A,AJC49455.1/AJC49152.1/AJC48899.1/AJC49153.1,A
,Gammaproteobacteria,Thiotrichales,Thiotrichaceae,Beggiatoa leptomitiformis D-402,GM,A,A,ALG67114.1/ALG67515.1/ALG68826.1,ALG68609.1
,Gammaproteobacteria,Thiotrichales,Thiotrichaceae,Thioploca ingrica,GM,A,A,WP_045471871.1/WP_045473149.1/WP_083942608.1/BAP57102.1/WP_045478005.1,A
,Gammaproteobacteria,Vibrionales,Vibrionaceae,Aliivibrio fischeri ES114,GM,A,A,WP_011261511.1/Q5E212.2/WP_011262807.1/WP_011260957.1/WP_011262559.1/WP_011262560.1/WP_005420880.1,A
,Gammaproteobacteria,Vibrionales,Vibrionaceae,Aliivibrio salmonicida LFI1238,GM,A,A,WP_012550639.1/WP_012551308.1/WP_012551009.1/WP_012551010.1/WP_044583342.1/CAQ80633.1/WP_012550087.1/WP_012551080.1,A
,Gammaproteobacteria,Vibrionales,Vibrionaceae,Aliivibrio wodanis,GM,A,A,WP_061013508.1/WP_061003203.1/WP_061028855.1/WP_060991803.1/CED70900.1/WP_045103274.1/WP_045103125.1/WP_060993981.1/WP_045102822.1/WP_061003178.1/WP_060991774.1,A
,Gammaproteobacteria,Vibrionales,Vibrionaceae,Grimontia hollisae ATCC 33564,GM,A,A,WP_040527927.1/WP_114994826.1/WP_005503651.1/WP_005501899.1/WP_115659429.1/WP_115659241.1/WP_114996296.1/WP_005501727.1/WP_114996146.1/WP_114995759.1/WP_005503156.1,A
,Gammaproteobacteria,Vibrionales,Vibrionaceae,Photobacterium damselae subsp. damselae KC-Na-1,GM,A,A,ARR50754.1/ARR49941.1/ARR48181.1/ARR50778.1/ARR51285.1/ARR50554.1,A
,Gammaproteobacteria,Vibrionales,Vibrionaceae,Photobacterium gaetbulicola Gung47,GM,A,A,WP_044620702.1/WP_082060682.1/WP_044620809.1/AJR07521.1/WP_044622116.1/WP_044622261.1/WP_044623720.1/,A
,Gammaproteobacteria,Vibrionales,Vibrionaceae,Photobacterium profundum SS9,GM,A,A,WP_011220222.1/WP_049788975.1/WP_011216946.1/CAG21432.1/WP_011221933.1/CAG21219.1/WP_011219980.1/WP_041394479.1/,A
,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio alginolyticus NBRC 15630 = ATCC 17749,GM,A,A,WP_005382268.1/WP_080659262.1/AGV17858.1/WP_017821111.1/WP_017820917.1/WP_017821766.1/WP_017820354.1/GAD69827.1/WP_017633554.1/WP_017821560.1/WP_017821213.1,WP_017635305.1
,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio anguillarum 775,GM,A,A,WP_013856491.1/AEH31686.1/WP_013856022.1/WP_013867933.1/WP_013857479.1/WP_013855625.1,A
,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio breoganii FF50,GM,A,A,ANO31767.1/ANO33979.1/ANO34073.1/ANO35063.1/ANO34260.1/ANO33716.1/ANO33119.1/ANO34374.1/ANO31686.1/ANO33711.1/ANO33653.1,A
,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio campbellii ATCC BAA-1116 ,GM,A,A,WP_012126563.1/WP_012130327.1/WP_012126726.1/WP_012127196.1/WP_012128926.1/WP_012126661.1/ABU73450.1/WP_041853550.1,A
,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio cholerae O1 biovar El Tor str. N16961,GM,A,A,WP_000529898.1/WP_000983782.1/WP_000104835.1/WP_000132411.1/WP_001884260.1,A
,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio coralliilyticus OCN014,GM,A,A,AIU68404.1/AIU68292.1/AIU66085.1/AIU67853.1/AIU68249.1,A
,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio fluvialis ATCC 33809,GM,A,A,OJI60606.1/WP_075989210.1/WP_044363907.1/WP_104967005.1/WP_032079923.1/WP_020428811.1/WP_038128140.1/EPP22706.1/WP_047457199.1/WP_061057202.1/SUP22551.1/WP_100267394.1/WP_055453097.1/WP_020331973.1/OJI55242.1/WP_047462590.1/WP_020331265.1/WP_055453154.1/WP_032080990.1/WP_100267512.1/WP_104966647.1/WP_044362577.1/OJI55286.1/WP_044363828.1/WP_100268526.1/WP_075989151.1/WP_032082399.1/WP_104966358.1/WP_047459797.1/WP_020433408.1/WP_055452939.1/WP_020331885.1/OJI60443.1/WP_104965538.1/WP_032082055.1/WP_047460732.1/WP_075989633.1/WP_044362082.1/WP_055453187.1/WP_100268471.1/WP_061055792.1/WP_020328270.1/WP_047462292.1/WP_020328736.1/WP_061056047.1/WP_104965818.1/WP_100268794.1/WP_032081638.1/WP_020327637.1/WP_075990223.1/WP_055452543.1/WP_100268312.1/WP_061056607.1/WP_104965656.1/WP_044366306.1,A
,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio gazogenes ATCC 43942,GM,A,A,ASA56215.1/ASA55744.1/ASA57125.1/ASA54435.1/ASA55784.1/ASA57520.1,A
,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio nigripulchritudo SFn1 ,GM,A,A,WP_022596686.1/WP_045967055.1/WP_022610868.1/WP_022551821.1/WP_004404537.1/WP_022603183.1/WP_004399293.1/CCN37307.1/CCO47526.1/WP_022592369.1/CCN83988.1/CCN73076.1/WP_004404127.1,A
,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio parahaemolyticus RIMD 2210633,GM,A,A,WP_005460542.1/WP_005460367.1/WP_005478661.1/WP_005464517.1/WP_005490463.1/WP_005477327.1/WP_005481236.1/WP_005481156.1/WP_005483341.1/,A
,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio scophthalmi VS-12,GM,A,A,ANS84715.1/ANS83982.1/ANS86419.1/ANS84021.1/ANS86418.1/ANS87479.1,A
,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio tasmaniensis LGP32,GM,A,A,WP_012603420.1/WP_009848252.1/WP_012602982.1/WP_012604794.1/WP_012600645.1/WP_012603643.1,A
,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio tritonius JCM 16456,GM,A,A,WP_068715604.1/WP_068714313.1/WP_068715737.1/WP_068715111.1/WP_068715113.1/WP_068716683.1/WP_068714991.1,A
,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio tubiashii ATCC 19109,GM,A,A,WP_004744636.1/WP_071881303.1/EGU54717.1/WP_004743411.1/WP_004745368.1/WP_004742929.1/WP_004746233.1/WP_004742613.1/WP_004743083.1/WP_004744769.1/WP_004744770.1/WP_004743584.1,A
,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio vulnificus CECT 4999,GM,A,A,ASJ39168.1/ASJ37302.1/ASJ37258.1/ASJ39325.1/ASJ37657.1/ASJ40962.1/ASJ37656.1/ASJ40061.1,A
,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Dokdonella koreensis DS-123,GM,A,A,WP_067650162.1/WP_067649831.1/WP_067647217.1/WP_067643998.1/WP_067647561.1/WP_067645912.1/WP_067647214.1,WP_067651654.1
,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Dyella jiangningensis SBZ 3-12,GM,SDL44400.1/WP_111983261.1/AHX13098.1,A,SDL35543.1/WP_111982704.1/AHX14800.1,SDK07772.1/AHX12357.1/WP_111983950.1
,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Dyella thiooxydans ATSB10,GM,AND67514.1/AND70944.1/AND71114.1/AND70339.1/AND68870.1/AND70239.1,A,AND70160.1/AND69728.1/AND68770.1/AND68569.1/AND71089.1/AND67935.1,AND69214.1
,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Frateuria aurantia DSM 6220,GM,A,A,WP_014403259.1/WP_014404378.1/WP_014403600.1/WP_014401716.1/WP_014404149.1/WP_014402417.1/WP_014403655.1/WP_014402242.1/AFC87490.1,WP_014404368.1/WP_014402691.1/WP_014402969.1
,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Rhodanobacter denitrificans 2APBS1,GM,AGG90169.1,A,AGG90621.1/AGG88710.1/AGG87269.1/AGG87770.1,A
,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter antibioticus ATCC 29479,GM,A,A,WP_082638790.1/WP_082647611.1/WP_081930682.1/WP_064746048.1/ALN57952.1/WP_079247996.1/ALN60172.1/WP_057916608.1/WP_057971814.1/ALN60152.1/WP_031371962.1/WP_031371927.1/WP_057919879.1/ALN78895.1/WP_057971838.1/ALN63806.1/ALN55970.1,WP_081930523.1/WP_057916426.1/WP_082638823.1/ALN56531.1/WP_075575234.1/WP_057916429.1/WP_082638821.1/WP_036147804.1/WP_031372318.1
,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter capsici 55,GM,ALN88098.1,A,ALN88341.1/ALN88135.1/ALN83863.1/ALN88013.1/ALN87608.1/ALN85359.1/ALN83431.1/ALN87832.1/ALN83926.1,ALN88566.1/ALN84592.1/ALN88609.1
,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas spadix BD-a59,GM,WP_014161570.1,A,WP_014162063.1/WP_043290766.1/AER54732.1/WP_043290656.1/WP_014160360.1,WP_014160794.1/WP_014160654.1/WP_014161784.1/WP_014161712.1/WP_014161736.1/WP_014160651.1/WP_014161802.1/WP_043290670.1/AER57433.1
,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas suwonensis 11-1,GM,WP_013534296.1,A,WP_041764707.1,A
,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas suwonensis J1,GM,AKC86911.1/AKC87262.1,A,AKC88312.1/AKC85781.1/AKC87042.1/AKC87708.1/AKC87875.1/AKC87234.1,A
,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas acidaminiphila ZAC14D2_NAIMI4_2,GM,A,A,ALJ27779.1/ALJ28752.1/ALJ26880.1/ALJ28088.1,A
,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas maltophilia K279a,GM,A,A,WP_012481596.1/WP_012479394.1/WP_012480196.1/WP_012480654.1/WP_012480765.1/WP_044570669.1/CAQ46876.1/WP_043034974.1/CAQ43807.1/CAQ45914.1/WP_012479066.1/WP_026070021.1/WP_012480280.1/WP_005412127.1,A
,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas nitritireducens 2001,GM,WP_062165922.1,A,WP_055772888.1/WP_062171126.1/WP_062169162.1/WP_062168577.1,A
,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas rhizophila QL-P4,GM,AOA72461.1,A,AOA74076.1/AOA71618.1/AOA72461.1/AOA72780.1/AOA70726.1/AOA74058.1/AOA71779.1/AOA72495.1/AOA72722.1/AOA73052.1/AOA71892.1/AOA71089.1,A
,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonas campestris pv. campestris str. ATCC 33913,GM,WP_011039202.1/WP_011039038.1/WP_011037950.1,A,WP_011039072.1/WP_011038636.1/WP_011037434.1/WP_011038380.1/WP_011038966.1/WP_011035534.1/WP_011036475.1/WP_011036736.1/WP_011038781.1/WP_011038731.1/WP_011037777.1/WP_011036671.1,WP_011035552.1/WP_011035617.1
,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonas citri pv. vignicola CFBP7111,GM,ASK90279.1/ASK91487.1/ASK90471.1,A,ASK90433.1/ASK91705.1/ASK94053.1/ASK92147.1/ASK91148.1/ASK92810.1/ASK93977.1/ASK90805.1,ASK94040.1/ASK93991.1
,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonas fragariae Fap21,GM,A,A,AOD13673.1/AOD13682.1/AOD16620.1/AOD14752.1/AOD15334.1/AOD16103.1/AOD14396.1,A
,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonas gardneri ICMP7383,GM,APP83037.1/APP84617.1/APP83193.1,A,APP83149.1/APP83160.1/APP84276.1/APP86964.1/APP85311.1,APP86470.1/APP86419.1/APP84947.1
,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonas oryzae pv. oryzae PXO99A,GM,WP_012443718.1/WP_011258084.1/ACD60536.1/ACD61412.1,A,WP_011409664.1/ACD57129.1/WP_012446289.1/ACD60536.1/WP_011258084.1/ACD57078.1/WP_011259088.1/B2SIT6.2,GAE57638.1/ACD59176.1/WP_011259225.1
,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonas sacchari R1,GM,AJC46368.1/AJC46888.1,A,AJC46355.1/AJC46346.1/AJC46888.1/AJC47908.1/AJC44934.1/AJC45357.1/AJC45288.1,AJC46707.1/AJC46080.1
,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonas translucens pv. undulosa Xtu 4699,GM,AKK69455.1/AKK66070.1,A,AKK69392.1/AKK69382.1/AKK66457.1/AKK67190.1/AKK68960.1,AKK66491.1
,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xylella fastidiosa 9a5c,GM,A,A,AAF83644.1/WP_031337065.1/WP_010893371.1,A
